LUFS-I-InGame,LUFS-M-InGame,name,wwise_path,file_path,LUFS-I,LUFS-M-MAX,音频时长,OutPutBus_BusVolume,OutPutBus_Volume,父级名1,父级音量1,父级MakeUpGain1,父级名2,父级音量2,父级MakeUpGain2,父级名3,父级音量3,父级MakeUpGain3,父级名4,父级音量4,父级MakeUpGain4,父级名5,父级音量5,父级MakeUpGain5,父级名6,父级音量6,父级MakeUpGain6,父级名7,父级音量7,父级MakeUpGain7,父级名8,父级音量8,父级MakeUpGain8,父级名9,父级音量9,父级MakeUpGain9,父级名10,父级音量10,父级MakeUpGain10,父级名11,父级音量11,父级MakeUpGain11,父级名12,父级音量12,父级MakeUpGain12,父级名13,父级音量13,父级MakeUpGain13,父级名14,父级音量14,父级MakeUpGain14,父级名15,父级音量15,父级MakeUpGain15,父级名16,父级音量16,父级MakeUpGain16,父级名17,父级音量17,父级MakeUpGain17,父级名18,父级音量18,父级MakeUpGain18,Main_Mix&MasterAudio
-44.0 ,-40.9 ,Sfx_3C_Nikki_Skill_Nikki_FrozenPath_Float_Outro_01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev1_5_1_3C\Dev1_5_1_3C\Nikki_Skill_1_5_1\Nikki_Skill_FrozenPath\Sfx_3C_Nikki_Skill_Nikki_FrozenPath_Float_Outro\Sfx_3C_Nikki_Skill_Nikki_FrozenPath_Float_Outro_01\Sfx_3C_Nikki_Skill_Nikki_FrozenPath_Float_Outro_01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\FrozenPath\Sfx_3C_Nikki_Skill_Nikki_FrozenPath_Float_Outro_01.wav,-51.0 ,-47.9 ,"{'max': 2.2195000648498535, 'min': 2.2195000648498535, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_Nikki_FrozenPath_Float_Outro_01,0,0,Sfx_3C_Nikki_Skill_Nikki_FrozenPath_Float_Outro,4,0,Nikki_Skill_FrozenPath,0,0,Nikki_Skill_1_5_1,0,0,Dev1_5_1_3C,0,0,Dev1_5_1_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,,,,3
-44.0 ,-42.0 ,nikki_skill_fall_loop_LP,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Ability\Nikki_Skill_Purege\Nikki_Skill_Fall\Nikki_Skill_Fall_Cast\nikki_skill_fall_loop_LP\nikki_skill_fall_loop_LP,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\Fall\nikki_skill_fall_loop_LP.wav,-39.0 ,-37.0 ,"{'max': 12.391103744506836, 'min': 12.391103744506836, 'type': 'oneShot'}",0,0,nikki_skill_fall_loop_LP,-8,0,Nikki_Skill_Fall_Cast,-2,0,Nikki_Skill_Fall,,,Nikki_Skill_Purege,,,Nikki_Ability,4,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-44.1 ,-42.0 ,Sfx_3C_Nikki_Skill_GuardAbility_End_Anim_R03,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev1_2_3C\Dev1_2_3C\Nikki_Skill_1_2\Nikki_Skill_1_2\Nikki_Skill_GuardAbility\Sfx_3C_Nikki_Skill_GuardAbility_End_Anim\Sfx_3C_Nikki_Skill_GuardAbility_End_Anim_R03\Sfx_3C_Nikki_Skill_GuardAbility_End_Anim_R03,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\GuardAbility\Sfx_3C_Nikki_Skill_GuardAbility_End_Anim_R03.wav,-47.1 ,-45.0 ,"{'max': 1.6216042041778564, 'min': 1.6216042041778564, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_GuardAbility_End_Anim_R03,0,0,Sfx_3C_Nikki_Skill_GuardAbility_End_Anim,0,0,Nikki_Skill_GuardAbility,0,0,Nikki_Skill_1_2,0,0,Nikki_Skill_1_2,,,Dev1_2_3C,0,0,Dev1_2_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,3
-44.1 ,-44.1 ,nikki_cleananimals_brush_pet_04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Ability\Nikki_Skill_CleanAnimals\Nikki_Skill_CleanAnimals\nikki_cleananimals_brush_pat\nikki_cleananimals_brush_pat_04\nikki_cleananimals_brush_pet_04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\SFX\nikki\skill\nikki_cleananimals_brush_pet_04.wav,-49.1 ,-49.1 ,"{'max': 0.18660417199134827, 'min': 0.18660417199134827, 'type': 'oneShot'}",0,0,nikki_cleananimals_brush_pat_04,0,0,nikki_cleananimals_brush_pat,0,0,Nikki_Skill_CleanAnimals,0,0,Nikki_Skill_CleanAnimals,,,Nikki_Ability,4,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-44.2 ,-43.8 ,nikki_body_fall-002,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Common\Nikki_Act\nikki_act_bodyfall\nikki_body_fall-002\nikki_body_fall-002,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\move\nikki_act\nikki_body_fall-002.wav,-11.2 ,-10.8 ,"{'max': 0.5938549041748047, 'min': 0.5938549041748047, 'type': 'oneShot'}",0,0,nikki_body_fall-002,0,0,nikki_act_bodyfall,-36,0,Nikki_Act,0,0,Nikki_Common,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,,,,,,,3
-44.2 ,-40.3 ,Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R05,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev_1_8_3C\Dev_1_8_3C\Nikki_Skill_1_8\Nikki_Skill_FlowerCat\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R05\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R05,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\FlowerCat\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R05.wav,-51.2 ,-47.3 ,"{'max': 8.768562316894531, 'min': 8.768562316894531, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R05,0,0,Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind,14,0,Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll,0,0,Nikki_Skill_FlowerCat,-10,0,Nikki_Skill_1_8,0,0,Dev_1_8_3C,0,0,Dev_1_8_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,3
-44.2 ,-40.7 ,Body Fall Water_04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Common\Nikki_Waterfall\nikki_waterfall_v2\Body Fall Water_04\Body Fall Water_04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\SFX\nikki\fishing\Body Fall Water_04.wav,-24.2 ,-20.7 ,"{'max': 0.9436624050140381, 'min': 0.9436624050140381, 'type': 'oneShot'}",0,0,Body Fall Water_04,0,0,nikki_waterfall_v2,-21,0,Nikki_Waterfall,0,0,Nikki_Common,0,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-44.3 ,-41.7 ,Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev_1_8_3C\Dev_1_8_3C\Nikki_Skill_1_8\Nikki_Skill_FlowerCat\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R04\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\FlowerCat\Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R04.wav,-51.3 ,-48.7 ,"{'max': 5.744375228881836, 'min': 5.744375228881836, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind_R04,0,0,Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll_Wind,14,0,Sfx_3C_Nikki_Skill_NS_Fight_Clothing_S0331_PictureScroll,0,0,Nikki_Skill_FlowerCat,-10,0,Nikki_Skill_1_8,0,0,Dev_1_8_3C,0,0,Dev_1_8_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,3
-44.3 ,-44.3 ,nikki_cleananimals_brush_clean_short_02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Ability\Nikki_Skill_CleanAnimals\Nikki_Skill_CleanAnimals\nikki_cleananimals_brush_clean_short\nikki_cleananimals_brush_clean_short_02\nikki_cleananimals_brush_clean_short_02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\SFX\nikki\skill\nikki_cleananimals_brush_clean_short_02.wav,-49.3 ,-49.3 ,"{'max': 0.4350208342075348, 'min': 0.4350208342075348, 'type': 'oneShot'}",0,0,nikki_cleananimals_brush_clean_short_02,0,0,nikki_cleananimals_brush_clean_short,0,0,Nikki_Skill_CleanAnimals,0,0,Nikki_Skill_CleanAnimals,,,Nikki_Ability,4,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-44.3 ,-40.9 ,Sfx_3C_Nikki_Skill_NS_S0330_CheckPoint_Idle_Trail_Noactive_HWS,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev_1_8_3C\Dev_1_8_3C\Nikki_Skill_1_8\Nikki_Skill_WhiteDragon\Sfx_3C_Nikki_Skill_NS_S0330_CheckPoint_Idle_Trail_Noactive_HWS\Sfx_3C_Nikki_Skill_NS_S0330_CheckPoint_Idle_Trail_Noactive_HWS,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\WhiteDragon\Sfx_3C_Nikki_Skill_NS_S0330_CheckPoint_Idle_Trail_Noactive_HWS.wav,-42.3 ,-38.9 ,"{'max': 12.544166564941406, 'min': 12.544166564941406, 'type': 'oneShot'}",-2,-2,Sfx_3C_Nikki_Skill_NS_S0330_CheckPoint_Idle_Trail_Noactive_HWS,5,0,Nikki_Skill_WhiteDragon,-6,0,Nikki_Skill_1_8,0,0,Dev_1_8_3C,0,0,Dev_1_8_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,,,,,,,3
-44.4 ,-41.8 ,Sfx_3C_Nikki_Skill_NS_3C_DanQing_Bullet_Ready_001_LZH,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev_1_8_3C\Dev_1_8_3C\Nikki_Skill_1_8\Nikki_Skill_DanQing\Sfx_3C_Nikki_Skill_NS_3C_DanQing_Bullet_Ready_001_LZH\Sfx_3C_Nikki_Skill_NS_3C_DanQing_Bullet_Ready_001_LZH,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\DanQing\Sfx_3C_Nikki_Skill_NS_3C_DanQing_Bullet_Ready_001_LZH.wav,-41.4 ,-38.8 ,"{'max': 8.589666366577148, 'min': 8.589666366577148, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_NS_3C_DanQing_Bullet_Ready_001_LZH,-6,0,Nikki_Skill_DanQing,0,0,Nikki_Skill_1_8,0,0,Dev_1_8_3C,0,0,Dev_1_8_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,,,,,,,3
-44.4 ,-41.2 ,Sfx_3c_Shachui_Whoosh_02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Ability\Nikki_Common_Obsolete\nikki_skill\nikki_shachui\Sfx_3c_Shachui_Whoosh\Sfx_3c_Shachui_Whoosh_02\Sfx_3c_Shachui_Whoosh_02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\SFX\nikki\skill\shachui\Sfx_3c_Shachui_Whoosh_02.wav,-31.4 ,-28.2 ,"{'max': 0.7956008911132812, 'min': 0.7956008911132812, 'type': 'oneShot'}",0,0,Sfx_3c_Shachui_Whoosh_02,0,0,Sfx_3c_Shachui_Whoosh,-16,0,nikki_shachui,0,0,nikki_skill,0,0,Nikki_Common_Obsolete,,,Ability,0,0,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,,,,3
-44.5 ,-41.5 ,sfx_ice_rabbit_idle04,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Common\Nikki_Ice_Rabbit\Nikki_Ice_Rabbit_Idle\sfx_ice_rabbit_idle04\sfx_ice_rabbit_idle04,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\SFX\nikki\rabbit\sfx_ice_rabbit_idle04.wav,-33.5 ,-30.5 ,"{'max': 2.9033124446868896, 'min': 2.9033124446868896, 'type': 'oneShot'}",0,0,sfx_ice_rabbit_idle04,0,0,Nikki_Ice_Rabbit_Idle,-12,0,Nikki_Ice_Rabbit,0,0,Nikki_Common,0,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-44.5 ,-43.8 ,nikki_skill_purege_halfmoon_loop_LP,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Ability\Nikki_Skill_Purege\Nikki_Skill_Purege\Nikki_Skill_Purege_Cast\Nikki_Skill_Purege_Trajectory\nikki_skill_purege_halfmoon_loop_LP\nikki_skill_purege_halfmoon_loop_LP,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\Purage\nikki_skill_purege_halfmoon_loop_LP.wav,-30.5 ,-29.8 ,"{'max': 2.5866665840148926, 'min': 2.5866665840148926, 'type': 'oneShot'}",0,0,nikki_skill_purege_halfmoon_loop_LP,-23,0,Nikki_Skill_Purege_Trajectory,0,0,Nikki_Skill_Purege_Cast,-2,0,Nikki_Skill_Purege,6,0,Nikki_Skill_Purege,,,Nikki_Ability,4,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,3
-44.6 ,-44.6 ,nikki_cleananimals_brush_pet_02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Ability\Nikki_Skill_CleanAnimals\Nikki_Skill_CleanAnimals\nikki_cleananimals_brush_pat\nikki_cleananimals_brush_pat_02\nikki_cleananimals_brush_pet_02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\SFX\nikki\skill\nikki_cleananimals_brush_pet_02.wav,-49.6 ,-49.6 ,"{'max': 0.27291667461395264, 'min': 0.27291667461395264, 'type': 'oneShot'}",0,0,nikki_cleananimals_brush_pat_02,0,0,nikki_cleananimals_brush_pat,0,0,Nikki_Skill_CleanAnimals,0,0,Nikki_Skill_CleanAnimals,,,Nikki_Ability,4,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-44.7 ,-40.9 ,Sfx_3C_Nikki_Skill_Nikki_UnCut_S0226_Anim_R03,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev1_4_3C\Dev1_4_3C\Nikki_Skill_1_4\Nikki_Skill_CutCut\Sfx_3C_Nikki_Skill_Nikki_UnCut_S0226_Anim\Sfx_3C_Nikki_Skill_Nikki_UnCut_S0226_Anim_R03\Sfx_3C_Nikki_Skill_Nikki_UnCut_S0226_Anim_R03,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\CutCut\Sfx_3C_Nikki_Skill_Nikki_UnCut_S0226_Anim_R03.wav,-45.7 ,-41.9 ,"{'max': 2.1104583740234375, 'min': 2.1104583740234375, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_Nikki_UnCut_S0226_Anim_R03,0,0,Sfx_3C_Nikki_Skill_Nikki_UnCut_S0226_Anim,0,0,Nikki_Skill_CutCut,0,0,Nikki_Skill_1_4,0,0,Dev1_4_3C,-2,0,Dev1_4_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,,,,3
-44.7 ,-42.1 ,Sfx_3C_Nikki_Skill_Nikki_Painter_Painting_Anim_R2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Ability\Nikki_Skill_LittlePainter\Nikki_Skill_LittlePainter\Sfx_3C_Nikki_Skill_Nikki_Painter_Painting_Anim\Sfx_3C_Nikki_Skill_Nikki_Painter_Painting_Anim_R2\Sfx_3C_Nikki_Skill_Nikki_Painter_Painting_Anim_R2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\LittlePainter\Sfx_3C_Nikki_Skill_Nikki_Painter_Painting_Anim_R2.wav,-45.7 ,-43.1 ,"{'max': 3.548058271408081, 'min': 3.548058271408081, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_Nikki_Painter_Painting_Anim_R2,0,0,Sfx_3C_Nikki_Skill_Nikki_Painter_Painting_Anim,5,0,Nikki_Skill_LittlePainter,-9,0,Nikki_Skill_LittlePainter,,,Nikki_Ability,4,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-44.8 ,-41.8 ,Sfx_3C_Skill_Nikki_Skill_NS_Piaofu_SkirtGlow_LP,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\OBT_3C\Nikki_Skill\Nikki_Skill\Nikki_Skill_OBT\Nikki_SfX\Nikki_Ability\Nikki_Skill_Float\Nikki_Skill_Float\Nikki_Skill_Float_Default\nikki_Float_NS_loop\Sfx_3C_Skill_Nikki_Skill_NS_Piaofu_SkirtGlow_LP\Sfx_3C_Skill_Nikki_Skill_NS_Piaofu_SkirtGlow_LP,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\Float\Bubble\Sfx_3C_Skill_Nikki_Skill_NS_Piaofu_SkirtGlow_LP.wav,-33.8 ,-30.8 ,"{'max': 12.63265323638916, 'min': 12.63265323638916, 'type': 'oneShot'}",0,0,Sfx_3C_Skill_Nikki_Skill_NS_Piaofu_SkirtGlow_LP,-11,0,nikki_Float_NS_loop,-5,0,Nikki_Skill_Float_Default,0,0,Nikki_Skill_Float,0,0,Nikki_Skill_Float,,,Nikki_Ability,4,0,Nikki_SfX,,,Nikki_Skill_OBT,,,Nikki_Skill,-2,0,Nikki_Skill,,,OBT_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,3
-44.8 ,-42.8 ,Sfx_3C_Nikki_Skill_S0129_CraneJump_Float_Anim_LP,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev1_1_3C\Dev1_1_3C\Nikki_Skill_1_1\Nikki_Skill_1_1\Nikki_Skill_Float_CraneJump\Sfx_3C_Nikki_Skill_S0129_CraneJump_AirJump_Anim\Sfx_3C_Nikki_Skill_S0129_CraneJump_Float_Anim_LP\Sfx_3C_Nikki_Skill_S0129_CraneJump_Float_Anim_LP,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\Float\CraneJump\Sfx_3C_Nikki_Skill_S0129_CraneJump_Float_Anim_LP.wav,-38.8 ,-36.8 ,"{'max': 3.3836324214935303, 'min': 3.3836324214935303, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_S0129_CraneJump_Float_Anim_LP,-6,0,Sfx_3C_Nikki_Skill_S0129_CraneJump_AirJump_Anim,-1,0,Nikki_Skill_Float_CraneJump,-2,0,Nikki_Skill_1_1,0,0,Nikki_Skill_1_1,,,Dev1_1_3C,0,0,Dev1_1_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,3
-44.8 ,-39.2 ,nikki_skill_loop1,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev1_3_3C\Dev1_3_3C\Nikki_Skill_1_3\Nikki_Skill_1_3\Nikki_Skill_Purege_MusicBox\Sfx_3C_Nikki_Skill_Purege_NS_MusicBox_Charge_Loop\nikki_skill_loop1\nikki_skill_loop1,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\SFX\nikki\skill\20240104\v2\nikki_skill_loop1.wav,-32.8 ,-27.2 ,"{'max': 2.6847915649414062, 'min': 2.6847915649414062, 'type': 'oneShot'}",0,0,nikki_skill_loop1,-18,0,Sfx_3C_Nikki_Skill_Purege_NS_MusicBox_Charge_Loop,7,0,Nikki_Skill_Purege_MusicBox,-4,0,Nikki_Skill_1_3,0,0,Nikki_Skill_1_3,,,Dev1_3_3C,0,0,Dev1_3_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,3
-44.9 ,-39.7 ,Sfx_3C_Nikki_Skill_NS_Doll_Flower_A r01,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_3C\X6_3C\Dev1_4_3C\Dev1_4_3C\Nikki_Skill_1_4\Nikki_Skill_Doll\Sfx_3C_Nikki_Skill_NS_Doll_Flower_A\Sfx_3C_Nikki_Skill_NS_Doll_Flower_A r01\Sfx_3C_Nikki_Skill_NS_Doll_Flower_A r01,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Char\Skill\Doll\Sfx_3C_Nikki_Skill_NS_Doll_Flower_A r01.wav,-28.9 ,-23.7 ,"{'max': 2.9441568851470947, 'min': 2.9441568851470947, 'type': 'oneShot'}",0,0,Sfx_3C_Nikki_Skill_NS_Doll_Flower_A r01,0,0,Sfx_3C_Nikki_Skill_NS_Doll_Flower_A,-12,0,Nikki_Skill_Doll,-5,0,Nikki_Skill_1_4,0,0,Dev1_4_3C,-2,0,Dev1_4_3C,,,X6_3C,0,0,X6_3C,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,,,,,,,,,,3
