LUFS-I-InGame,LUFS-M-InGame,name,wwise_path,file_path,LUFS-I,LUFS-M-MAX,音频时长,OutPutBus_BusVolume,OutPutBus_Volume,父级名1,父级音量1,父级MakeUpGain1,父级名2,父级音量2,父级MakeUpGain2,父级名3,父级音量3,父级MakeUpGain3,父级名4,父级音量4,父级MakeUpGain4,父级名5,父级音量5,父级MakeUpGain5,父级名6,父级音量6,父级MakeUpGain6,父级名7,父级音量7,父级MakeUpGain7,父级名8,父级音量8,父级MakeUpGain8,父级名9,父级音量9,父级MakeUpGain9,父级名10,父级音量10,父级MakeUpGain10,父级名11,父级音量11,父级MakeUpGain11,父级名12,父级音量12,父级MakeUpGain12,父级名13,父级音量13,父级MakeUpGain13,父级名14,父级音量14,父级MakeUpGain14,MainMix+MasterAudio
-41.0 ,-29.5 ,LS0100_SC011,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC012\LS0100_SC011,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC011.wav,-26.0 ,-14.5 ,"{'max': 62.471290588378906, 'min': 62.471290588378906, 'type': 'oneShot'}",0,0,LS0100_SC012,-18,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-39.4 ,-30.1 ,LS0100_SC012,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC012\LS0100_SC012,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240321\LS0100_SC012.wav,-24.4 ,-15.1 ,"{'max': 61.1532096862793, 'min': 61.1532096862793, 'type': 'oneShot'}",0,0,LS0100_SC012,-18,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-47.2 ,-41.4 ,LS0100_SC014_NpcGroupSound,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC014_NpcGroupSound\LS0100_SC014_NpcGroupSound,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\cut_scene\20240410\LS0100_SC014_NpcGroupSound.wav,-50.2 ,-44.4 ,"{'max': 37.24152374267578, 'min': 37.24152374267578, 'type': 'oneShot'}",0,0,LS0100_SC014_NpcGroupSound,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-34.9 ,-22.2 ,LS0100_SC121_SFX,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC121\LS0100_SC121_SFX,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC121_SFX.wav,-27.9 ,-15.2 ,"{'max': 67.8479995727539, 'min': 67.8479995727539, 'type': 'oneShot'}",0,0,LS0100_SC121,-10,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-43.5 ,-40.3 ,LS0100_SC042,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC042\LS0100_SC042,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC042.wav,-30.5 ,-27.3 ,"{'max': 17.17997932434082, 'min': 17.17997932434082, 'type': 'oneShot'}",0,0,LS0100_SC042,-16,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-36.3 ,-30.4 ,LS0100_SC042_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC042\LS0100_SC042_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS0100_SC042_v2.wav,-23.3 ,-17.4 ,"{'max': 17.17997932434082, 'min': 17.17997932434082, 'type': 'oneShot'}",0,0,LS0100_SC042,-16,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-41.1 ,-36.3 ,LS0100_SC042v3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC042\LS0100_SC042v3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC042v3.wav,-28.1 ,-23.3 ,"{'max': 17.871103286743164, 'min': 17.871103286743164, 'type': 'oneShot'}",0,0,LS0100_SC042,-16,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-34.4 ,-29.1 ,LS_Evolution_Common_LV01_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS_Evolution_Common_LV01_Master\LS_Evolution_Common_LV01_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS_Evolution_Common_LV01_Master.wav,-23.4 ,-18.1 ,"{'max': 8.98133373260498, 'min': 8.98133373260498, 'type': 'oneShot'}",0,0,LS_Evolution_Common_LV01_Master,-14,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-38.7 ,-30.8 ,LS_Evolution_S0033_LV03_Master,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS_Evolution_S0033_LV03_Master\LS_Evolution_S0033_LV03_Master,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS_Evolution_S0033_LV03_Master.wav,-27.7 ,-19.8 ,"{'max': 8.640000343322754, 'min': 8.640000343322754, 'type': 'oneShot'}",0,0,LS_Evolution_S0033_LV03_Master,-14,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-48.6 ,-40.7 ,LS_Evolution_S0033_LV04_BK_Master_v3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS_Evolution_S0033_LV04_Master\LS_Evolution_S0033_LV04_BK_Master_v3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS_Evolution_S0033_LV04_BK_Master_v3.wav,-39.6 ,-31.7 ,"{'max': 22.59575080871582, 'min': 22.59575080871582, 'type': 'oneShot'}",0,0,LS_Evolution_S0033_LV04_Master,-12,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-40.3 ,-35.9 ,LS_Evolution_S0093_LV04_Master_v3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS_Evolution_S0093_LV04_Master\LS_Evolution_S0093_LV04_Master_v3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS_Evolution_S0093_LV04_Master_v3.wav,-27.3 ,-22.9 ,"{'max': 27.241500854492188, 'min': 27.241500854492188, 'type': 'oneShot'}",0,0,LS_Evolution_S0093_LV04_Master,-16,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-45.1 ,-45.1 ,NPC_ACT_Child_Clap_02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC016_Clap\NPC_ACT_Child_Clap_02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\move\npc\FOLEY\231220\NPC_ACT_Child_Clap_02.wav,-51.1 ,-51.1 ,"{'max': 0.9400801062583923, 'min': 0.9400801062583923, 'type': 'oneShot'}",0,0,LS0100_SC016_Clap,3,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-44.5 ,-41.3 ,LS0100_SC042,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC045_old\LS0100_SC042,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC042.wav,-30.5 ,-27.3 ,"{'max': 17.17997932434082, 'min': 17.17997932434082, 'type': 'oneShot'}",0,0,LS0100_SC045_old,-17,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-46.1 ,-37.0 ,LS001_SC045_Master_v2,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC045_old\LS001_SC045_Master_v2,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS001_SC045_Master_v2.wav,-32.1 ,-23.0 ,"{'max': 115.51802062988281, 'min': 115.51802062988281, 'type': 'oneShot'}",0,0,LS0100_SC045_old,-17,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-46.0 ,-37.0 ,LS001_SC045_Master_v3,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC045_old\LS001_SC045_Master_v3,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS001_SC045_Master_v3.wav,-32.0 ,-23.0 ,"{'max': 115.51802062988281, 'min': 115.51802062988281, 'type': 'oneShot'}",0,0,LS0100_SC045_old,-17,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-42.7 ,-36.8 ,LS0100_SC0034,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC027\LS0100_SC0034,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC0034.wav,-45.7 ,-39.8 ,"{'max': 48.0, 'min': 48.0, 'type': 'oneShot'}",0,0,LS0100_SC027,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-20.3 ,-13.3 ,Sfx_LS0100_SC003_New,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC003_New\Sfx_LS0100_SC003_New,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\Sfx_LS0100_SC003_New.wav,-15.3 ,-8.3 ,"{'max': 9.485395431518555, 'min': 9.485395431518555, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC003_New,0,-8,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-21.4 ,-8.7 ,Sfx_LS0100_SC004_New,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC004_New\Sfx_LS0100_SC004_New,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\Sfx_LS0100_SC004_New.wav,-18.4 ,-5.7 ,"{'max': 159.16714477539062, 'min': 159.16714477539062, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC004_New,0,-6,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-19.4 ,-10.0 ,Sfx_LS0100_SC008_01_New,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC008_01_New\Sfx_LS0100_SC008_01_New,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\Sfx_LS0100_SC008_01_New.wav,-22.4 ,-13.0 ,"{'max': 31.395771026611328, 'min': 31.395771026611328, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC008_01_New,0,0,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-27.5 ,-19.3 ,Sfx_LS0100_SC009_New_LS_CS20_SC023,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC009_New_LS_CS20_SC023\Sfx_LS0100_SC009_New_LS_CS20_SC023,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\Sfx_LS0100_SC009_New_LS_CS20_SC023.wav,-22.5 ,-14.3 ,"{'max': 18.185667037963867, 'min': 18.185667037963867, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC009_New_LS_CS20_SC023,0,-8,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-19.9 ,-10.8 ,Sfx_LS0100_SC001_2_New,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC001_2_New\Sfx_LS0100_SC001_2_New,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Sfx_LS0100_SC001_2_New.wav,-22.9 ,-13.8 ,"{'max': 132.87107849121094, 'min': 132.87107849121094, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC001_2_New,0,0,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-26.4 ,-21.3 ,Sfx_LS0100_SC008_02_2_New,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC008_02_2_New\Sfx_LS0100_SC008_02_2_New,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Sfx_LS0100_SC008_02_2_New.wav,-29.4 ,-24.3 ,"{'max': 5.495625019073486, 'min': 5.495625019073486, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC008_02_2_New,0,0,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-23.0 ,-11.3 ,Sfx_LS0100_SC001_3_New,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC001_3_New\Sfx_LS0100_SC001_3_New,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\Sfx_LS0100_SC001_3_New.wav,-26.0 ,-14.3 ,"{'max': 132.89952087402344, 'min': 132.89952087402344, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC001_3_New,0,0,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-21.8 ,-8.7 ,Sfx_LS0100_SC004_new_02,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC004_new_02\Sfx_LS0100_SC004_new_02,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\X6_Sound\Sfx\Cutscene\Sfx_LS0100_SC004_new_02.wav,-19.8 ,-6.7 ,"{'max': 159.16714477539062, 'min': 159.16714477539062, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC004_new_02,-5,0,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-22.0 ,-8.7 ,Sfx_LS0100_SC004_new_03,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC004_new_03\Sfx_LS0100_SC004_new_03,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\Sfx_LS0100_SC004_new_03.wav,-20.0 ,-6.7 ,"{'max': 159.16714477539062, 'min': 159.16714477539062, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC004_new_03,-5,0,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-37.6 ,-30.7 ,amb_2d_shishutian_wave_seagull_loop,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC002_Master\amb_2d_shishutian_wave_seagull_loop,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\amb\world\amb_2d_shishutian_wave_seagull_loop.wav,-25.6 ,-18.7 ,"{'max': 168.0, 'min': 168.0, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC002_Master,-15,0,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-33.3 ,-28.6 ,amb_3d_shenxihuayuan,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Ls0100_New\Sfx_LS0100_SC002_Master\amb_3d_shenxihuayuan,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\amb\world\amb_3d_shenxihuayuan.wav,-21.3 ,-16.6 ,"{'max': 46.0, 'min': 46.0, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC002_Master,-15,0,Ls0100_New,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,3
-26.5 ,-21.7 ,Sfx_LS0100_SC042,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\Sfx_LS0100_SC042\Sfx_LS0100_SC042,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\Sfx_LS0100_SC042.wav,-26.5 ,-21.7 ,"{'max': 17.87614631652832, 'min': 17.87614631652832, 'type': 'oneShot'}",0,0,Sfx_LS0100_SC042,-3,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-26.5 ,-17.5 ,LS0100_SC008,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC008\LS0100_SC008,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC008.wav,-24.5 ,-15.5 ,"{'max': 27.7728328704834, 'min': 27.7728328704834, 'type': 'oneShot'}",0,0,LS0100_SC008,-5,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
-29.0 ,-20.0 ,LS0100_SC045,\Actor-Mixer Hierarchy\X6_Audio\X6_Audio\X6_Audio\X6_Cutscene\Cutscene_Event\Cutscene_Event\Cutscene_Event_OBT\LS_CBT1_CBT2\ls_20240321\LS0100_SC045\LS0100_SC045,D:\X6Game_Lanmeipai22L_AudioRemix\X6_WwiseProject\X6_Audio\Originals\SFX\LS\LS0100_SC045.wav,-32.0 ,-23.0 ,"{'max': 114.50398254394531, 'min': 114.50398254394531, 'type': 'oneShot'}",0,0,LS0100_SC045,0,0,ls_20240321,0,0,LS_CBT1_CBT2,,,Cutscene_Event_OBT,,,Cutscene_Event,0,0,Cutscene_Event,,,X6_Cutscene,,,X6_Audio,0,0,X6_Audio,,,X6_Audio,,,Actor-Mixer Hierarchy,,,,,,,,,,,,3
